%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
22, -296.74, -488.05, -74.62, -490.91, 0.000, 0.000, 0.000, 18:47:42.216, 1567561662216
23, -278.70, -491.05, -50.17, -477.42, 0.000, 0.000, 0.000, 18:47:42.216, 1567561662216
24, -306.46, -499.67, -57.91, -486.49, 0.000, 0.000, 0.000, 18:47:42.216, 1567561662216
25, -306.87, -491.26, -77.80, -499.65, 0.000, 0.000, 0.000, 18:47:42.227, 1567561662227
26, -289.31, -498.34, -63.22, -479.12, 0.000, 0.000, 0.000, 18:47:42.227, 1567561662227
27, -293.14, -497.38, -51.23, -480.53, 0.000, 0.000, 0.000, 18:47:42.238, 1567561662238
28, -295.26, -483.40, -74.15, -494.40, 0.000, 0.000, 0.000, 18:47:42.238, 1567561662238
29, -295.30, -498.17, -74.97, -491.15, 0.000, 0.000, 0.000, 18:47:42.250, 1567561662250
30, -280.56, -491.29, -40.54, -470.06, 0.000, 0.000, 0.000, 18:47:42.250, 1567561662250
31, -304.24, -490.12, -58.71, -484.98, 0.000, 0.000, 0.000, 18:47:42.261, 1567561662261
32, -300.26, -486.86, -76.53, -489.53, 0.000, 0.000, 0.000, 18:47:42.261, 1567561662261
33, -278.64, -487.64, -40.14, -463.63, 0.000, 0.000, 0.000, 18:47:42.272, 1567561662272
34, -300.41, -488.58, -46.52, -473.90, 0.000, 0.000, 0.000, 18:47:42.272, 1567561662272
35, -303.66, -481.21, -69.27, -484.26, 0.000, 0.000, 0.000, 18:47:42.283, 1567561662283
36, -280.61, -482.99, -45.71, -466.59, 0.000, 0.000, 0.000, 18:47:42.283, 1567561662283
37, -296.85, -494.16, -38.68, -464.06, 0.000, 0.000, 0.000, 18:47:42.295, 1567561662295
38, -320.96, -493.02, -81.05, -498.62, 0.000, 0.000, 0.000, 18:47:42.295, 1567561662295
39, -299.16, -493.75, -75.74, -492.13, 0.000, 0.000, 0.000, 18:47:42.306, 1567561662306
40, -292.00, -498.12, -44.21, -474.57, 0.000, 0.000, 0.000, 18:47:42.306, 1567561662306
41, -309.96, -492.80, -63.57, -488.14, 0.000, 0.000, 0.000, 18:47:42.307, 1567561662307
42, -304.81, -493.46, -74.94, -494.36, 0.000, 0.000, 0.000, 18:47:42.307, 1567561662307
43, -281.77, -494.30, -52.87, -476.21, 0.000, 0.000, 0.000, 18:47:42.317, 1567561662317
44, -303.49, -491.62, -60.21, -481.10, 0.000, 0.000, 0.000, 18:47:42.317, 1567561662317
